,timestamp,authentication_id,data_0,data_1,data_2,data_3,data_4,data_5,data_6,Label
161,1754941834.9704437,152,0,0,0,0,0,0,0,Benign
162,1754941834.9706542,67,0,0,0,47,169,0,0,Benign
163,1754941834.9724424,162,0,0,0,0,0,0,0,Benign
164,1754941834.9860368,67,0,0,0,199,174,0,0,Benign
165,1754941834.987911,162,0,0,0,0,0,0,0,Benign
166,1754941834.9881077,152,0,0,0,0,0,0,0,Benign
167,1754941835.0012054,152,0,0,0,0,0,0,0,Benign
168,1754941835.0014207,67,0,0,0,160,180,0,0,Benign
169,1754941835.0016658,162,0,0,0,0,0,0,0,Benign
170,1754941835.0171392,162,0,0,0,0,0,0,0,Benign
171,1754941835.0173886,67,0,0,0,86,186,0,0,Benign
172,1754941835.0175943,152,0,0,0,0,0,0,0,Benign
173,1754941835.0309727,152,0,0,0,0,0,0,0,Benign
174,1754941835.0311809,67,0,0,0,143,191,0,0,Benign
175,1754941835.0314221,162,0,0,0,0,0,0,0,Benign
176,1754941835.046214,152,0,0,0,0,0,0,0,Benign
177,1754941835.0464146,67,0,0,0,162,196,0,0,Benign
178,1754941835.0466728,162,0,0,0,0,0,0,0,Benign
179,1754941835.0616577,67,0,0,0,142,201,0,0,Benign
180,1754941835.061871,152,0,0,0,0,0,0,0,Benign
181,1754941835.0621235,162,0,0,0,0,0,0,0,Benign
182,1754941835.0623853,656,0,0,0,0,0,0,0,Benign
183,1754941835.076386,67,0,0,0,80,206,0,0,Benign
184,1754941835.0765908,162,0,0,0,0,0,0,0,Benign
185,1754941835.0783715,152,0,0,0,0,0,0,0,Benign
186,1754941835.0927777,162,0,0,0,0,0,0,0,Benign
187,1754941835.0929873,67,0,0,0,49,211,0,0,Benign
188,1754941835.0932329,152,0,0,0,0,0,0,0,Benign
189,1754941835.107495,152,0,0,0,0,0,0,0,Benign
190,1754941835.107696,67,0,0,0,146,215,0,0,Benign
191,1754941835.1079512,162,0,0,0,0,0,0,0,Benign
192,1754941835.1224167,162,0,0,0,0,0,0,0,Benign
193,1754941835.1226234,67,0,0,0,193,219,0,0,Benign
194,1754941835.1228774,152,0,0,0,0,0,0,0,Benign
195,1754941835.1387634,162,0,0,0,0,0,0,0,Benign
196,1754941835.1389635,67,0,0,0,253,223,0,0,Benign
197,1754941835.1392338,152,0,0,0,0,0,0,0,Benign
198,1754941835.1542554,67,0,0,0,251,227,0,0,Benign
199,1754941835.154464,152,0,0,0,0,0,0,0,Benign
200,1754941835.1547127,162,0,0,0,0,0,0,0,Benign
201,1754941835.1694894,67,0,0,0,125,231,0,0,Benign
202,1754941835.1696937,152,0,0,0,0,0,0,0,Benign
203,1754941835.1699545,162,0,0,0,0,0,0,0,Benign
204,1754941835.1702015,656,0,0,0,0,0,0,0,Benign
205,1754941835.184755,162,0,0,0,0,0,0,0,Benign
206,1754941835.1850088,67,0,0,0,196,234,0,0,Benign
207,1754941835.1852527,152,0,0,0,0,0,0,0,Benign
208,1754941835.2022586,67,0,0,0,206,237,0,0,Benign
209,1754941835.202481,162,0,0,0,0,0,0,0,Benign
210,1754941835.2036033,152,0,0,0,0,0,0,0,Benign
211,1754941835.2147195,67,0,0,0,153,240,0,0,Benign
212,1754941835.2149324,152,0,0,0,0,0,0,0,Benign
213,1754941835.2151868,162,0,0,0,0,0,0,0,Benign
214,1754941835.232008,162,0,0,0,0,0,0,0,Benign
215,1754941835.2322261,67,0,0,0,76,243,0,0,Benign
216,1754941835.2324715,152,0,0,0,0,0,0,0,Benign
217,1754941835.2454746,152,0,0,0,0,0,0,0,Benign
218,1754941835.246402,162,0,0,0,0,0,0,0,Benign
219,1754941835.2466214,67,0,0,0,143,245,0,0,Benign
220,1754941835.2614875,162,0,0,0,0,0,0,0,Benign
221,1754941835.2617087,67,0,0,0,143,247,0,0,Benign
222,1754941835.2619584,152,0,0,0,0,0,0,0,Benign
223,1754941835.2759168,67,0,0,0,75,249,0,0,Benign
224,1754941835.2761133,152,0,0,0,0,0,0,0,Benign
225,1754941835.2763584,162,0,0,0,0,0,0,0,Benign
226,1754941835.2766068,656,0,0,0,0,0,0,0,Benign
227,1754941835.2910323,67,0,0,0,216,250,0,0,Benign
228,1754941835.2912452,152,0,0,0,0,0,0,0,Benign
229,1754941835.291497,162,0,0,0,0,0,0,0,Benign
230,1754941835.3069031,162,0,0,0,0,0,0,0,Benign
231,1754941835.3071253,67,0,0,0,20,252,0,0,Benign
232,1754941835.3073761,152,0,0,0,0,0,0,0,Benign
233,1754941835.3214736,162,0,0,0,0,0,0,0,Benign
234,1754941835.3216958,67,0,0,0,231,252,0,0,Benign
235,1754941835.3219442,152,0,0,0,0,0,0,0,Benign
236,1754941835.3376148,67,0,0,0,139,253,0,0,Benign
237,1754941835.3391197,162,0,0,0,0,0,0,0,Benign
238,1754941835.3393419,152,0,0,0,0,0,0,0,Benign
239,1754941835.3527215,152,0,0,0,0,0,0,0,Benign
240,1754941835.3529449,67,0,0,0,218,253,0,0,Benign
241,1754941835.3531923,162,0,0,0,0,0,0,0,Benign
242,1754941835.3690188,67,0,0,0,226,253,0,0,Benign
243,1754941835.3692474,152,0,0,0,0,0,0,0,Benign
244,1754941835.3694909,162,0,0,0,0,0,0,0,Benign
245,1754941835.3860402,162,0,0,0,0,0,0,0,Benign
246,1754941835.3862517,67,0,0,0,154,253,0,0,Benign
247,1754941835.3865092,152,0,0,0,0,0,0,0,Benign
248,1754941835.3867552,656,0,0,0,0,0,0,0,Benign
249,1754941835.3987226,67,0,0,0,13,253,0,0,Benign
250,1754941835.3989437,162,0,0,0,0,0,0,0,Benign
251,1754941835.3998702,152,0,0,0,0,0,0,0,Benign
252,1754941835.4135695,67,0,0,0,56,252,0,0,Benign
253,1754941835.4137924,152,0,0,0,0,0,0,0,Benign
254,1754941835.4140453,162,0,0,0,0,0,0,0,Benign
255,1754941835.430278,162,0,0,0,0,0,0,0,Benign
256,1754941835.4318388,67,0,0,0,6,251,0,0,Benign
257,1754941835.4320586,152,0,0,0,0,0,0,0,Benign
258,1754941835.4447696,152,0,0,0,0,0,0,0,Benign
259,1754941835.4449828,67,0,0,0,158,249,0,0,Benign
260,1754941835.4452379,162,0,0,0,0,0,0,0,Benign
261,1754941835.4596264,67,0,0,0,241,247,0,0,Benign
