Created a socket
(1754490486.2485907) can0 0x98#EEF2065025657AE9
(1754490486.2546942) can0 0x98#0000000000000000
(1754490486.2548745) can0 0x43#0000007D2C000000
(1754490486.2551384) can0 0xa2#0000000000000000
(1754490486.255352) can0 0x43#D7ADF8A668CC0D0F
(1754490486.261875) can0 0xa2#51B571FA60C71960
(1754490486.2686298) can0 0x43#B03FDBBF84DB60D6
(1754490486.2697003) can0 0x43#0000002131000000
(1754490486.2699049) can0 0xa2#0000000000000000
(1754490486.270641) can0 0x98#0000000000000000
(1754490486.275157) can0 0x98#63841A44423C3813
(1754490486.2814944) can0 0x43#FB9F79E8A27FC176
(1754490486.2849336) can0 0x43#000000F035000000
(1754490486.285136) can0 0x98#0000000000000000
(1754490486.285405) can0 0xa2#0000000000000000
(1754490486.285654) can0 0x286#0000000F00000000
(1754490486.285912) can0 0x290#0000005500000000
(1754490486.2883615) can0 0x98#46349EEE81C71086
(1754490486.2945263) can0 0x43#D88075C75B400C32
(1754490486.300593) can0 0x43#000000EA3A000000
(1754490486.300795) can0 0x98#0000000000000000
(1754490486.3017707) can0 0x4#0008000000000000
(1754490486.302213) can0 0xa2#CC12B721E3CB0AAA
(1754490486.3024383) can0 0xa2#0000000000000000
(1754490486.30753) can0 0x43#34829948258AE15D
(1754490486.3139954) can0 0x43#D2E948E1BB6C1F0F
(1754490486.3156636) can0 0x98#0000000000000000
(1754490486.315854) can0 0xa2#0000000000000000
(1754490486.3161035) can0 0x43#0000006240000000
(1754490486.3207624) can0 0x98#3DD54C572D8B5A24
(1754490486.3271844) can0 0x43#92C8D0CFB8F2EDE2
(1754490486.329954) can0 0xa2#0000000100000000
(1754490486.3301387) can0 0x43#0000004D45000000
(1754490486.33039) can0 0x98#0000000000000000
(1754490486.33486) can0 0x98#69224E8BD6C20A39
(1754490486.342503) can0 0x4#256825245EA4494C
(1754490486.3453705) can0 0x98#0000000000000000
(1754490486.3455746) can0 0x43#0000000F4B000000
(1754490486.345815) can0 0xa2#0000000100000000
(1754490486.34973) can0 0xa2#63928DCB320EE4DC
