Created a socket
(1754491108.9524508) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9529426) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9533901) can0 0x0#DEADBEEFDEADBEEF
(1754491108.953792) can0 0x0#DEADBEEFDEADBEEF
(1754491108.954285) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9547224) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9551442) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9555786) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9560575) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9564996) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9569702) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9574225) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9578745) can0 0x0#DEADBEEFDEADBEEF
(1754491108.958343) can0 0x0#DEADBEEFDEADBEEF
(1754491108.958821) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9597135) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9601603) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9606833) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9611344) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9615374) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9619644) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9624288) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9626746) can0 0x43#000000DAFD000000
(1754491108.9628758) can0 0x0#DEADBEEFDEADBEEF
(1754491108.963136) can0 0x98#0000000000000000
(1754491108.9634218) can0 0x0#DEADBEEFDEADBEEF
(1754491108.963626) can0 0xa2#0000000000000000
(1754491108.9638479) can0 0x0#DEADBEEFDEADBEEF
(1754491108.964235) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9646308) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9650538) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9655066) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9658964) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9663112) can0 0x0#DEADBEEFDEADBEEF
(1754491108.966739) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9671597) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9675744) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9680166) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9684813) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9689715) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9693844) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9697971) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9703093) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9707522) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9711683) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9716048) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9720666) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9726138) can0 0x0#DEADBEEFDEADBEEF
(1754491108.97305) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9735165) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9739282) can0 0x0#DEADBEEFDEADBEEF
(1754491108.974433) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9748755) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9753199) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9757645) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9762025) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9766471) can0 0x0#DEADBEEFDEADBEEF
(1754491108.977124) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9775712) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9780767) can0 0x98#0000000000000000
(1754491108.978144) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9784155) can0 0x43#000000E0FD000000
(1754491108.9786491) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9789038) can0 0xa2#0000000000000000
(1754491108.979121) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9796371) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9800787) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9804988) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9809816) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9814417) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9819233) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9823487) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9828005) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9832265) can0 0x0#DEADBEEFDEADBEEF
(1754491108.983678) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9841163) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9846122) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9850583) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9855037) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9859085) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9863102) can0 0x0#DEADBEEFDEADBEEF
(1754491108.98674) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9872177) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9876564) can0 0x0#DEADBEEFDEADBEEF
(1754491108.98808) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9884734) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9889367) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9893727) can0 0x0#DEADBEEFDEADBEEF
(1754491108.989799) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9902906) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9907556) can0 0x0#DEADBEEFDEADBEEF
(1754491108.991237) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9916759) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9921217) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9926193) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9930515) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9933915) can0 0xa2#0000000000000000
(1754491108.9936078) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9938762) can0 0x43#00000093FD000000
(1754491108.9940884) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9943497) can0 0x98#0000000000000000
(1754491108.9945881) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9949963) can0 0x0#DEADBEEFDEADBEEF
(1754491108.99546) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9958968) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9963357) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9967902) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9972334) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9976604) can0 0x0#DEADBEEFDEADBEEF
(1754491108.998079) can0 0x0#DEADBEEFDEADBEEF
(1754491108.9993544) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0006418) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0023751) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0032258) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0046113) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0059211) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0072207) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0084386) can0 0x43#0000000DFD000000
(1754491109.0096881) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0109565) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0123634) can0 0x0#DEADBEEFDEADBEEF
(1754491109.013736) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0150354) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0163946) can0 0x0#DEADBEEFDEADBEEF
(1754491109.01782) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0191393) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0205057) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0218587) can0 0x0#DEADBEEFDEADBEEF
(1754491109.022741) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0244129) can0 0x286#0000000000000000
(1754491109.0259595) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0273027) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0282142) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0295103) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0312264) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0326316) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0338075) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0351841) can0 0x0#DEADBEEFDEADBEEF
(1754491109.036092) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0374248) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0387409) can0 0x0#DEADBEEFDEADBEEF
(1754491109.03964) can0 0x0#DEADBEEFDEADBEEF
(1754491109.041018) can0 0x0#DEADBEEFDEADBEEF
(1754491109.042236) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0435305) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0443542) can0 0x0#DEADBEEFDEADBEEF
(1754491109.045682) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0474873) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0488453) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0505004) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0513504) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0526862) can0 0x0#DEADBEEFDEADBEEF
(1754491109.054025) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0559394) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0575247) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0585086) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0598092) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0615296) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0624855) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0637937) can0 0x0#DEADBEEFDEADBEEF
(1754491109.064991) can0 0x0#DEADBEEFDEADBEEF
(1754491109.066178) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0679338) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0697944) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0711937) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0726988) can0 0x0#DEADBEEFDEADBEEF
(1754491109.074057) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0754318) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0767226) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0781145) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0793831) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0806696) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0819404) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0832217) can0 0x0#DEADBEEFDEADBEEF
(1754491109.084028) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0853994) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0867074) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0880494) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0893722) can0 0x0#DEADBEEFDEADBEEF
(1754491109.090215) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0915387) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0932548) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0941746) can0 0x0#DEADBEEFDEADBEEF
(1754491109.095514) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0972247) can0 0x0#DEADBEEFDEADBEEF
(1754491109.098103) can0 0x0#DEADBEEFDEADBEEF
(1754491109.0995646) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1007261) can0 0x43#000000A1F3000000
(1754491109.1023114) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1031687) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1044855) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1058404) can0 0x0#DEADBEEFDEADBEEF
(1754491109.107158) can0 0x0#DEADBEEFDEADBEEF
(1754491109.108497) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1098902) can0 0x0#DEADBEEFDEADBEEF
(1754491109.111246) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1125927) can0 0x0#DEADBEEFDEADBEEF
(1754491109.113889) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1149266) can0 0x98#0000000000000000
(1754491109.116683) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1179464) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1192865) can0 0x0#DEADBEEFDEADBEEF
(1754491109.120933) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1217978) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1231084) can0 0x0#DEADBEEFDEADBEEF
(1754491109.124643) can0 0x0#DEADBEEFDEADBEEF
(1754491109.126052) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1269472) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1282277) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1295288) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1307933) can0 0xa2#0000000000000000
(1754491109.1323156) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1333113) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1346612) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1359243) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1373112) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1386983) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1401165) can0 0x0#DEADBEEFDEADBEEF
(1754491109.141757) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1430037) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1443088) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1458313) can0 0xa2#0000000000000000
(1754491109.1478908) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1493294) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1506276) can0 0x0#DEADBEEFDEADBEEF
(1754491109.151989) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1542497) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1555154) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1577008) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1597936) can0 0xa2#0000000000000000
(1754491109.1617577) can0 0x0#DEADBEEFDEADBEEF
(1754491109.16307) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1692634) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1701453) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1719503) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1762464) can0 0x0#DEADBEEFDEADBEEF
(1754491109.1811764) can0 0x0#DEADBEEFDEADBEEF
(1754491109.188602) can0 0x0#DEADBEEFDEADBEEF
(1754491109.189093) can0 0x0#DEADBEEFDEADBEEF
