Created a socket
(1754490978.3607664) can0 0x286#0000000000000000
(1754490978.375179) can0 0xa2#0000000000000000
(1754490978.3753705) can0 0x43#0000007758000000
(1754490978.3756242) can0 0x98#0000000000000000
(1754490978.3901224) can0 0xa2#0000000000000000
(1754490978.390342) can0 0x43#000000355E000000
(1754490978.3905878) can0 0x98#0000000000000000
(1754490978.4050908) can0 0xa2#0000000000000000
(1754490978.4053326) can0 0x43#0000000564000000
(1754490978.4055707) can0 0x98#0000000000000000
(1754490978.4058256) can0 0x290#0000000000000000
(1754490978.4068415) can0 0x286#FFFFFFFFFFFFFFFF
(1754490978.420228) can0 0xa2#0000000000000000
(1754490978.4204426) can0 0x43#000000E569000000
(1754490978.420709) can0 0x98#0000000000000000
(1754490978.4349818) can0 0x98#0000000000000000
(1754490978.4351904) can0 0x43#000000D16F000000
(1754490978.4354455) can0 0xa2#0000000000000000
(1754490978.4500632) can0 0x98#0000000000000000
(1754490978.4502842) can0 0x43#000000C575000000
(1754490978.4505463) can0 0xa2#0000000000000000
(1754490978.4648483) can0 0x43#000000BF7B000000
(1754490978.4650772) can0 0x98#0000000000000000
(1754490978.4653304) can0 0xa2#0000000000000000
(1754490978.4655907) can0 0x286#0000000000000000
(1754490978.4799821) can0 0x98#0000000000000000
(1754490978.4801989) can0 0xa2#0000000000000000
(1754490978.480453) can0 0x43#000000BA81000000
(1754490978.4956214) can0 0x98#0000000000000000
(1754490978.495834) can0 0x43#000000B487000000
(1754490978.4960911) can0 0xa2#0000000000000000
(1754490978.5101688) can0 0x43#000000A98D000000
(1754490978.510398) can0 0x98#0000000000000000
(1754490978.5106514) can0 0xa2#0000000000000000
(1754490978.5108948) can0 0x290#0000000000000000
(1754490978.5118225) can0 0x286#FFFFFFFFFFFFFFFF
(1754490978.5252476) can0 0x43#0000009593000000
(1754490978.5254724) can0 0x98#0000000000000000
(1754490978.5257163) can0 0xa2#0000000000000000
(1754490978.5402565) can0 0x98#0000000000000000
(1754490978.5404704) can0 0x43#0000007699000000
(1754490978.5407264) can0 0xa2#0000000000000000
(1754490978.5554743) can0 0x98#0000000000000000
(1754490978.555696) can0 0x43#000000489F000000
(1754490978.5559523) can0 0xa2#0000000000000000
(1754490978.5703204) can0 0x43#00000007A5000000
(1754490978.5705462) can0 0x98#0000000000000000
(1754490978.5707934) can0 0xa2#0000000000000000
(1754490978.5710266) can0 0x286#0000000000000000
(1754490978.585317) can0 0x43#000000B1AA000000
(1754490978.5855377) can0 0x98#0000000000000000
(1754490978.5858037) can0 0xa2#0000000000000000
(1754490978.6002138) can0 0x43#00000041B0000000
(1754490978.6004539) can0 0x98#0000000000000000
(1754490978.6006966) can0 0xa2#0000000000000000
(1754490978.6149046) can0 0x98#0000000000000000
(1754490978.615123) can0 0x43#000000B6B5000000
(1754490978.615381) can0 0xa2#0000000000000000
(1754490978.6156292) can0 0x290#0000000000000000
(1754490978.6168103) can0 0x286#FFFFFFFFFFFFFFFF
(1754490978.6303883) can0 0xa2#0000000000000000
(1754490978.6306238) can0 0x43#0000000CBB000000
(1754490978.6308672) can0 0x98#0000000000000000
(1754490978.6451776) can0 0x43#0000003FC0000000
(1754490978.645398) can0 0x98#0000000000000000
(1754490978.6456635) can0 0xa2#0000000000000000
(1754490978.6600704) can0 0xa2#0000000000000000
(1754490978.6602824) can0 0x43#0000004EC5000000
(1754490978.660601) can0 0x98#0000000000000000
(1754490978.674853) can0 0xa2#0000000000000000
(1754490978.675068) can0 0x43#00000034CA000000
(1754490978.6753294) can0 0x98#0000000000000000
(1754490978.6755846) can0 0x286#0000000000000000
(1754490978.6899014) can0 0xa2#0000000000000000
(1754490978.690117) can0 0x43#000000F0CE000000
(1754490978.6903794) can0 0x98#0000000000000000
(1754490978.7049408) can0 0xa2#0000000000000000
(1754490978.7051573) can0 0x43#0000007ED3000000
(1754490978.7054274) can0 0x98#0000000000000000
(1754490978.7203987) can0 0x43#000000DCD7000000
(1754490978.720619) can0 0x98#0000000000000000
(1754490978.7208836) can0 0xa2#0000000000000000
(1754490978.7211263) can0 0x290#0000000000000000
(1754490978.7220535) can0 0x286#FFFFFFFFFFFFFFFF
(1754490978.7351272) can0 0xa2#0000000000000000
(1754490978.7353559) can0 0x43#00000008DC000000
(1754490978.735612) can0 0x98#0000000000000000
(1754490978.7501884) can0 0x43#000000FEDF000000
(1754490978.7504206) can0 0x98#0000000000000000
(1754490978.7506723) can0 0xa2#0000000000000000
(1754490978.7651827) can0 0x98#0000000000000000
(1754490978.7653985) can0 0x43#000000BEE3000000
(1754490978.76565) can0 0xa2#0000000000000000
(1754490978.7801845) can0 0xa2#0000000000000000
(1754490978.7804043) can0 0x43#00000044E7000000
(1754490978.7806551) can0 0x98#0000000000000000
(1754490978.7809148) can0 0x286#0000000000000000
(1754490978.7953176) can0 0xa2#0000000000000000
(1754490978.7955325) can0 0x43#0000008FEA000000
(1754490978.7957952) can0 0x98#0000000000000000
(1754490978.8101568) can0 0x43#0000009DED000000
(1754490978.8103771) can0 0x98#0000000000000000
(1754490978.8106391) can0 0xa2#0000000000000000
(1754490978.8252509) can0 0x98#0000000000000000
(1754490978.8254666) can0 0x43#0000006CF0000000
(1754490978.825713) can0 0xa2#0000000000000000
(1754490978.825963) can0 0x290#0000000000000000
(1754490978.8272176) can0 0x286#FFFFFFFFFFFFFFFF
(1754490978.8402274) can0 0xa2#0000000000000000
(1754490978.8404357) can0 0x43#000000FAF2000000
(1754490978.8406992) can0 0x98#0000000000000000
(1754490978.8551507) can0 0xa2#0000000000000000
(1754490978.8553529) can0 0x43#00000046F5000000
(1754490978.8556333) can0 0x98#0000000000000000
(1754490978.8700526) can0 0x98#0000000000000000
(1754490978.870257) can0 0x43#00000050F7000000
(1754490978.8705056) can0 0xa2#0000000000000000
(1754490978.8855927) can0 0xa2#0000000000000000
(1754490978.8858094) can0 0x43#00000030F9000000
(1754490978.8860695) can0 0x98#0000000000000000
(1754490978.8863332) can0 0x286#0000000000000000
(1754490978.9005113) can0 0x43#000000ABFA000000
(1754490978.9007366) can0 0x98#0000000000000000
(1754490978.9009922) can0 0xa2#0000000000000000
(1754490978.9156833) can0 0xa2#0000000000000000
(1754490978.9159105) can0 0x43#000000DFFB000000
(1754490978.916166) can0 0x98#0000000000000000
(1754490978.9305708) can0 0xa2#0000000000000000
(1754490978.9307978) can0 0x43#000000CCFC000000
(1754490978.9310486) can0 0x98#0000000000000000
(1754490978.9313323) can0 0x290#0000000000000000
(1754490978.9320657) can0 0x286#FFFFFFFFFFFFFFFF
(1754490978.9454606) can0 0xa2#0000000000000000
(1754490978.9456694) can0 0x43#00000072FD000000
(1754490978.945953) can0 0x98#0000000000000000
(1754490978.9604783) can0 0x43#000000D0FD000000
(1754490978.9606996) can0 0x98#0000000000000000
(1754490978.960958) can0 0xa2#0000000000000000
(1754490978.9753911) can0 0x98#0000000000000000
(1754490978.9756222) can0 0x43#000000E6FD000000
(1754490978.9758756) can0 0xa2#0000000000000000
(1754490978.9906168) can0 0xa2#0000000000000000
(1754490978.990846) can0 0x43#000000B4FD000000
(1754490978.9910958) can0 0x98#0000000000000000
(1754490978.991353) can0 0x286#0000000000000000
(1754490979.0056293) can0 0x43#00000039FD000000
(1754490979.0058775) can0 0xa2#0000000000000000
(1754490979.006104) can0 0x98#0000000000000000
(1754490979.0210152) can0 0x43#00000077FC000000
(1754490979.02125) can0 0x98#0000000000000000
(1754490979.021484) can0 0xa2#0000000000000000
(1754490979.035622) can0 0x98#0000000000000000
(1754490979.0358424) can0 0x43#0000006EFB000000
(1754490979.0360882) can0 0xa2#0000000000000000
(1754490979.0363522) can0 0x290#0000000000000000
(1754490979.0371673) can0 0x286#FFFFFFFFFFFFFFFF
(1754490979.050495) can0 0x43#0000001EFA000000
(1754490979.0507405) can0 0x98#0000000000000000
(1754490979.050989) can0 0xa2#0000000000000000
(1754490979.066053) can0 0x43#00000087F8000000
(1754490979.0662906) can0 0x98#0000000000000000
(1754490979.0665383) can0 0xa2#0000000000000000
(1754490979.0808256) can0 0x43#000000ACF6000000
(1754490979.0810685) can0 0x98#0000000000000000
(1754490979.0813124) can0 0xa2#0000000000000000
(1754490979.0957334) can0 0x43#0000008DF4000000
(1754490979.0959682) can0 0xa2#0000000000000000
(1754490979.0962234) can0 0x98#0000000000000000
(1754490979.0964653) can0 0x286#0000000000000000
(1754490979.1111953) can0 0x43#0000002AF2000000
(1754490979.1114318) can0 0x98#0000000000000000
(1754490979.1116862) can0 0xa2#0000000000000000
(1754490979.1258166) can0 0xa2#0000000000000000
(1754490979.1260526) can0 0x43#00000087EF000000
(1754490979.1262977) can0 0x98#0000000000000000
(1754490979.1408424) can0 0x98#0000000000000000
(1754490979.1410635) can0 0xa2#0000000000000000
(1754490979.1413286) can0 0x43#000000A3EC000000
(1754490979.141568) can0 0x290#0000000000000000
(1754490979.1431541) can0 0x286#FFFFFFFFFFFFFFFF
(1754490979.1557796) can0 0x43#00000081E9000000
(1754490979.156002) can0 0xa2#0000000000000000
(1754490979.1562629) can0 0x98#0000000000000000
(1754490979.1710868) can0 0x98#0000000000000000
(1754490979.1713138) can0 0x43#00000022E6000000
(1754490979.1715624) can0 0xa2#0000000000000000
(1754490979.185743) can0 0x43#00000089E2000000
(1754490979.1859677) can0 0x98#0000000000000000
(1754490979.1862218) can0 0xa2#0000000000000000
(1754490979.20068) can0 0xa2#0000000000000000
(1754490979.2008882) can0 0x43#000000B7DE000000
(1754490979.2011719) can0 0x98#0000000000000000
(1754490979.2013943) can0 0x286#0000000000000000
(1754490979.2161474) can0 0x43#000000AFDA000000
(1754490979.2163758) can0 0x98#0000000000000000
(1754490979.216623) can0 0xa2#0000000000000000
(1754490979.230948) can0 0x43#00000073D6000000
(1754490979.2311902) can0 0x98#0000000000000000
(1754490979.2314286) can0 0xa2#0000000000000000
(1754490979.2456784) can0 0x43#00000005D2000000
(1754490979.2459104) can0 0x98#0000000000000000
(1754490979.2461557) can0 0xa2#0000000000000000
(1754490979.2464094) can0 0x290#0000000000000000
(1754490979.2478735) can0 0x286#FFFFFFFFFFFFFFFF
(1754490979.26065) can0 0x98#0000000000000000
(1754490979.2608697) can0 0x43#00000067CD000000
(1754490979.2611368) can0 0xa2#0000000000000000
(1754490979.2754414) can0 0xa2#0000000000000000
(1754490979.2756627) can0 0x43#0000009DC8000000
(1754490979.275922) can0 0x98#0000000000000000
(1754490979.2905438) can0 0x43#000000A9C3000000
(1754490979.2907841) can0 0x98#0000000000000000
(1754490979.2910237) can0 0xa2#0000000000000000
(1754490979.3055825) can0 0x43#0000008EBE000000
(1754490979.3058097) can0 0x98#0000000000000000
(1754490979.306065) can0 0xa2#0000000000000000
(1754490979.306305) can0 0x286#0000000000000000
(1754490979.3208253) can0 0x98#0000000000000000
(1754490979.3210492) can0 0x43#0000004FB9000000
(1754490979.321307) can0 0xa2#0000000000000000
(1754490979.3356009) can0 0xa2#0000000000000000
(1754490979.335822) can0 0x43#000000EFB3000000
(1754490979.3360875) can0 0x98#0000000000000000
(1754490979.350664) can0 0x98#0000000000000000
(1754490979.3508875) can0 0x43#00000071AE000000
(1754490979.3511446) can0 0xa2#0000000000000000
(1754490979.351395) can0 0x290#0000000000000000
(1754490979.3526604) can0 0x286#FFFFFFFFFFFFFFFF
(1754490979.366512) can0 0x43#000000D8A8000000
(1754490979.3667526) can0 0x98#0000000000000000
(1754490979.367005) can0 0xa2#0000000000000000
(1754490979.3813348) can0 0x43#000000C5A2000000
(1754490979.3815696) can0 0x98#0000000000000000
(1754490979.3818164) can0 0xa2#0000000000000000
(1754490979.3975692) can0 0x43#0000009A9C000000
(1754490979.3977773) can0 0x98#0000000000000000
(1754490979.398023) can0 0xa2#0000000000000000
(1754490979.4134026) can0 0x43#0000005D96000000
(1754490979.4137113) can0 0x98#0000000000000000
(1754490979.4139516) can0 0x286#0000000000000000
(1754490979.415863) can0 0xa2#0000000000000000
(1754490979.4286845) can0 0x43#0000007690000000
(1754490979.4289286) can0 0x98#0000000000000000
(1754490979.429169) can0 0xa2#0000000000000000
(1754490979.4452755) can0 0x98#0000000000000000
(1754490979.4455116) can0 0x43#0000001F8A000000
(1754490979.445759) can0 0xa2#0000000000000000
(1754490979.4600623) can0 0xa2#0000000000000000
(1754490979.4602969) can0 0x43#0000002784000000
(1754490979.460608) can0 0x98#0000000000000000
(1754490979.4608047) can0 0x290#0000000000000000
(1754490979.4618957) can0 0x286#FFFFFFFFFFFFFFFF
(1754490979.4756706) can0 0x43#000000C57D000000
(1754490979.4759033) can0 0x98#0000000000000000
(1754490979.4761667) can0 0xa2#0000000000000000
(1754490979.4924023) can0 0xa2#0000000000000000
(1754490979.4926243) can0 0x43#000000CB77000000
(1754490979.4928935) can0 0x98#0000000000000000
