Created a socket
(1754941834.9392555) can0 0x98#0000000000000000
(1754941834.939511) can0 0xa2#0000000000000000
(1754941834.9542172) can0 0x98#0000000000000000
(1754941834.954421) can0 0x43#0000007FA3000000
(1754941834.9546773) can0 0xa2#0000000000000000
(1754941834.9549205) can0 0x290#0000000000000000
(1754941834.9704437) can0 0x98#0000000000000000
(1754941834.9706542) can0 0x43#0000002FA9000000
(1754941834.9724424) can0 0xa2#0000000000000000
(1754941834.9860368) can0 0x43#000000C7AE000000
(1754941834.987911) can0 0xa2#0000000000000000
(1754941834.9881077) can0 0x98#0000000000000000
(1754941835.0012054) can0 0x98#0000000000000000
(1754941835.0014207) can0 0x43#000000A0B4000000
(1754941835.0016658) can0 0xa2#0000000000000000
(1754941835.0171392) can0 0xa2#0000000000000000
(1754941835.0173886) can0 0x43#00000056BA000000
(1754941835.0175943) can0 0x98#0000000000000000
(1754941835.0309727) can0 0x98#0000000000000000
(1754941835.0311809) can0 0x43#0000008FBF000000
(1754941835.0314221) can0 0xa2#0000000000000000
(1754941835.046214) can0 0x98#0000000000000000
(1754941835.0464146) can0 0x43#000000A2C4000000
(1754941835.0466728) can0 0xa2#0000000000000000
(1754941835.0616577) can0 0x43#0000008EC9000000
(1754941835.061871) can0 0x98#0000000000000000
(1754941835.0621235) can0 0xa2#0000000000000000
(1754941835.0623853) can0 0x290#0000000000000000
(1754941835.076386) can0 0x43#00000050CE000000
(1754941835.0765908) can0 0xa2#0000000000000000
(1754941835.0783715) can0 0x98#0000000000000000
(1754941835.0927777) can0 0xa2#0000000000000000
(1754941835.0929873) can0 0x43#00000031D3000000
(1754941835.0932329) can0 0x98#0000000000000000
(1754941835.107495) can0 0x98#0000000000000000
(1754941835.107696) can0 0x43#00000092D7000000
(1754941835.1079512) can0 0xa2#0000000000000000
(1754941835.1224167) can0 0xa2#0000000000000000
(1754941835.1226234) can0 0x43#000000C1DB000000
(1754941835.1228774) can0 0x98#0000000000000000
(1754941835.1387634) can0 0xa2#0000000000000000
(1754941835.1389635) can0 0x43#000000FDDF000000
(1754941835.1392338) can0 0x98#0000000000000000
(1754941835.1542554) can0 0x43#000000FBE3000000
(1754941835.154464) can0 0x98#0000000000000000
(1754941835.1547127) can0 0xa2#0000000000000000
(1754941835.1694894) can0 0x43#0000007DE7000000
(1754941835.1696937) can0 0x98#0000000000000000
(1754941835.1699545) can0 0xa2#0000000000000000
(1754941835.1702015) can0 0x290#0000000000000000
(1754941835.184755) can0 0xa2#0000000000000000
(1754941835.1850088) can0 0x43#000000C4EA000000
(1754941835.1852527) can0 0x98#0000000000000000
(1754941835.2022586) can0 0x43#000000CEED000000
(1754941835.202481) can0 0xa2#0000000000000000
(1754941835.2036033) can0 0x98#0000000000000000
(1754941835.2147195) can0 0x43#00000099F0000000
(1754941835.2149324) can0 0x98#0000000000000000
(1754941835.2151868) can0 0xa2#0000000000000000
(1754941835.232008) can0 0xa2#0000000000000000
(1754941835.2322261) can0 0x43#0000004CF3000000
(1754941835.2324715) can0 0x98#0000000000000000
(1754941835.2454746) can0 0x98#0000000000000000
(1754941835.246402) can0 0xa2#0000000000000000
(1754941835.2466214) can0 0x43#0000008FF5000000
(1754941835.2614875) can0 0xa2#0000000000000000
(1754941835.2617087) can0 0x43#0000008FF7000000
(1754941835.2619584) can0 0x98#0000000000000000
(1754941835.2759168) can0 0x43#0000004BF9000000
(1754941835.2761133) can0 0x98#0000000000000000
(1754941835.2763584) can0 0xa2#0000000000000000
(1754941835.2766068) can0 0x290#0000000000000000
(1754941835.2910323) can0 0x43#000000D8FA000000
(1754941835.2912452) can0 0x98#0000000000000000
(1754941835.291497) can0 0xa2#0000000000000000
(1754941835.3069031) can0 0xa2#0000000000000000
(1754941835.3071253) can0 0x43#00000014FC000000
(1754941835.3073761) can0 0x98#0000000000000000
(1754941835.3214736) can0 0xa2#0000000000000000
(1754941835.3216958) can0 0x43#000000E7FC000000
(1754941835.3219442) can0 0x98#0000000000000000
(1754941835.3376148) can0 0x43#0000008BFD000000
(1754941835.3391197) can0 0xa2#0000000000000000
(1754941835.3393419) can0 0x98#0000000000000000
(1754941835.3527215) can0 0x98#0000000000000000
(1754941835.3529449) can0 0x43#000000DAFD000000
(1754941835.3531923) can0 0xa2#0000000000000000
(1754941835.3690188) can0 0x43#000000E2FD000000
(1754941835.3692474) can0 0x98#0000000000000000
(1754941835.3694909) can0 0xa2#0000000000000000
(1754941835.3860402) can0 0xa2#0000000000000000
(1754941835.3862517) can0 0x43#0000009AFD000000
(1754941835.3865092) can0 0x98#0000000000000000
(1754941835.3867552) can0 0x290#0000000000000000
(1754941835.3987226) can0 0x43#0000000DFD000000
(1754941835.3989437) can0 0xa2#0000000000000000
(1754941835.3998702) can0 0x98#0000000000000000
(1754941835.4135695) can0 0x43#00000038FC000000
(1754941835.4137924) can0 0x98#0000000000000000
(1754941835.4140453) can0 0xa2#0000000000000000
(1754941835.430278) can0 0xa2#0000000000000000
(1754941835.4318388) can0 0x43#00000006FB000000
(1754941835.4320586) can0 0x98#0000000000000000
(1754941835.4447696) can0 0x98#0000000000000000
(1754941835.4449828) can0 0x43#0000009EF9000000
(1754941835.4452379) can0 0xa2#0000000000000000
(1754941835.4596264) can0 0x43#000000F1F7000000
(1754941835.460263) can0 0xa2#0000000000000000
(1754941835.4604871) can0 0x98#0000000000000000
(1754941835.4754612) can0 0x43#000000FFF5000000
(1754941835.47569) can0 0x98#0000000000000000
(1754941835.4759371) can0 0xa2#0000000000000000
(1754941835.4899127) can0 0x43#000000C9F3000000
(1754941835.490133) can0 0x98#0000000000000000
(1754941835.4903913) can0 0xa2#0000000000000000
(1754941835.4906332) can0 0x290#0000000000000000
(1754941835.5050752) can0 0xa2#0000000000000000
(1754941835.5052936) can0 0x43#00000025F1000000
(1754941835.5055537) can0 0x98#0000000000000000
(1754941835.5239894) can0 0xa2#0000000000000000
(1754941835.5242076) can0 0x43#00000036EE000000
(1754941835.5244615) can0 0x98#0000000000000000
(1754941835.5349438) can0 0xa2#0000000000000000
(1754941835.5351558) can0 0x43#0000006AEB000000
(1754941835.535422) can0 0x98#0000000000000000
(1754941835.5519013) can0 0x98#0000000000000000
(1754941835.5521083) can0 0x43#00000030E8000000
(1754941835.5523527) can0 0xa2#0000000000000000
(1754941835.5657372) can0 0x98#0000000000000000
(1754941835.5659456) can0 0x43#000000BAE4000000
(1754941835.566192) can0 0xa2#0000000000000000
(1754941835.580789) can0 0x98#0000000000000000
(1754941835.580996) can0 0x43#0000000AE1000000
(1754941835.5812535) can0 0xa2#0000000000000000
(1754941835.5951874) can0 0xa2#0000000000000000
(1754941835.595399) can0 0x43#00000022DD000000
(1754941835.595655) can0 0x98#0000000000000000
(1754941835.5959039) can0 0x290#0000000000000000
(1754941835.6102827) can0 0xa2#0000000000000000
(1754941835.6104982) can0 0x43#00000004D9000000
(1754941835.6107516) can0 0x98#0000000000000000
(1754941835.6252756) can0 0x98#0000000000000000
(1754941835.625493) can0 0x43#000000B4D4000000
(1754941835.6257381) can0 0xa2#0000000000000000
(1754941835.640279) can0 0x98#0000000000000000
(1754941835.6404953) can0 0x43#00000032D0000000
(1754941835.6407442) can0 0xa2#0000000000000000
(1754941835.6551034) can0 0x98#0000000000000000
(1754941835.655326) can0 0x43#00000083CB000000
(1754941835.655574) can0 0xa2#0000000000000000
(1754941835.6701245) can0 0x43#000000A8C6000000
(1754941835.6703467) can0 0x98#0000000000000000
(1754941835.6706007) can0 0xa2#0000000000000000
(1754941835.6853795) can0 0x43#000000A4C1000000
(1754941835.685566) can0 0x98#0000000000000000
(1754941835.6858163) can0 0xa2#0000000000000000
(1754941835.7000978) can0 0x43#0000007BBC000000
(1754941835.700318) can0 0x98#0000000000000000
(1754941835.7005663) can0 0xa2#0000000000000000
(1754941835.7008212) can0 0x290#0000000000000000
(1754941835.7151399) can0 0x98#0000000000000000
(1754941835.7153559) can0 0x43#0000002EB7000000
(1754941835.7160633) can0 0xa2#0000000000000000
(1754941835.7301533) can0 0x98#0000000000000000
(1754941835.7303708) can0 0x43#000000C1B1000000
(1754941835.730618) can0 0xa2#0000000000000000
(1754941835.7450945) can0 0xa2#0000000000000000
(1754941835.745292) can0 0x43#00000038AC000000
(1754941835.745538) can0 0x98#0000000000000000
(1754941835.7601268) can0 0x43#00000095A6000000
(1754941835.760339) can0 0x98#0000000000000000
(1754941835.7605946) can0 0xa2#0000000000000000
(1754941835.7751768) can0 0x43#000000DBA0000000
(1754941835.7754068) can0 0x98#0000000000000000
(1754941835.7756474) can0 0xa2#0000000000000000
(1754941835.790099) can0 0x98#0000000000000000
(1754941835.7903106) can0 0x43#0000000E9B000000
(1754941835.7905672) can0 0xa2#0000000000000000
(1754941835.8054097) can0 0x98#0000000000000000
(1754941835.8056192) can0 0x43#0000003195000000
(1754941835.805873) can0 0xa2#0000000000000000
(1754941835.806122) can0 0x290#0000000000000000
(1754941835.8207228) can0 0x98#0000000000000000
(1754941835.8209655) can0 0x43#000000478F000000
(1754941835.821188) can0 0xa2#0000000000000000
(1754941835.8355744) can0 0x98#0000000000000000
(1754941835.8357768) can0 0x43#0000005589000000
(1754941835.8360434) can0 0xa2#0000000000000000
(1754941835.8503857) can0 0x43#0000005C83000000
(1754941835.8506198) can0 0x98#0000000000000000
(1754941835.8508592) can0 0xa2#0000000000000000
(1754941835.8655732) can0 0x43#000000607D000000
(1754941835.8657963) can0 0x98#0000000000000000
(1754941835.8660538) can0 0xa2#0000000000000000
(1754941835.8803904) can0 0x43#0000006677000000
(1754941835.8806207) can0 0x98#0000000000000000
(1754941835.8808675) can0 0xa2#0000000000000000
(1754941835.895416) can0 0x98#0000000000000000
(1754941835.8956358) can0 0x43#0000007071000000
(1754941835.8958843) can0 0xa2#0000000000000000
(1754941835.910381) can0 0x43#000000826B000000
(1754941835.9106088) can0 0x98#0000000000000000
(1754941835.9108603) can0 0xa2#0000000000000000
(1754941835.9111059) can0 0x290#0000000000000000
(1754941835.9253488) can0 0x98#0000000000000000
(1754941835.9255447) can0 0x43#0000009E65000000
(1754941835.9257917) can0 0xa2#0000000000000000
(1754941835.940414) can0 0x98#0000000000000000
(1754941835.940633) can0 0x43#000000C95F000000
(1754941835.9408853) can0 0xa2#0000000000000000
(1754941835.9554274) can0 0x98#0000000000000000
(1754941835.955647) can0 0x43#000000065A000000
(1754941835.955897) can0 0xa2#0000000000000000
(1754941835.97165) can0 0xa2#0000000000000000
(1754941835.971867) can0 0x43#0000005854000000
(1754941835.9721239) can0 0x98#0000000000000000
(1754941835.985598) can0 0xa2#0000000000000000
(1754941835.985819) can0 0x43#000000C24E000000
(1754941835.9860704) can0 0x98#0000000000000000
(1754941836.000697) can0 0xa2#0000000000000000
(1754941836.0009155) can0 0x43#0000004749000000
(1754941836.001168) can0 0x98#0000000000000000
(1754941836.0156791) can0 0x98#0000000000000000
(1754941836.0158937) can0 0x43#000000EB43000000
(1754941836.0161407) can0 0xa2#0000000000000000
(1754941836.016389) can0 0x290#0000000000000000
(1754941836.030715) can0 0x98#0000000000000000
(1754941836.030896) can0 0x43#000000B03E000000
(1754941836.0311463) can0 0xa2#0000000000000000
(1754941836.0455003) can0 0x43#0000009A39000000
(1754941836.0457203) can0 0x98#0000000000000000
(1754941836.0459552) can0 0xa2#0000000000000000
(1754941836.06061) can0 0x43#000000AC34000000
(1754941836.0608213) can0 0x98#0000000000000000
(1754941836.0610642) can0 0xa2#0000000000000000
(1754941836.0754902) can0 0xa2#0000000000000000
(1754941836.0757217) can0 0x43#000000E72F000000
(1754941836.0759664) can0 0x98#0000000000000000
(1754941836.0906005) can0 0xa2#0000000000000000
(1754941836.090831) can0 0x43#000000502B000000
(1754941836.091079) can0 0x98#0000000000000000
(1754941836.1054575) can0 0x98#0000000000000000
(1754941836.1056137) can0 0x43#000000E826000000
(1754941836.1058652) can0 0xa2#0000000000000000
(1754941836.1208436) can0 0xa2#0000000000000000
(1754941836.1210535) can0 0x43#000000B222000000
(1754941836.121315) can0 0x98#0000000000000000
(1754941836.1215405) can0 0x290#0000000000000000
(1754941836.1357362) can0 0x43#000000B01E000000
(1754941836.135961) can0 0xa2#0000000000000000
(1754941836.1372933) can0 0x98#0000000000000000
(1754941836.1506884) can0 0x43#000000E51A000000
(1754941836.1508906) can0 0x98#0000000000000000
(1754941836.1511354) can0 0xa2#0000000000000000
(1754941836.1655018) can0 0x98#0000000000000000
(1754941836.1657155) can0 0x43#0000005417000000
(1754941836.165989) can0 0xa2#0000000000000000
(1754941836.1805775) can0 0x98#0000000000000000
(1754941836.1807954) can0 0x43#000000FD13000000
(1754941836.181046) can0 0xa2#0000000000000000
(1754941836.1958272) can0 0x98#0000000000000000
(1754941836.196044) can0 0x43#000000E210000000
(1754941836.1963048) can0 0xa2#0000000000000000
(1754941836.2106376) can0 0xa2#0000000000000000
(1754941836.2108588) can0 0x43#000000070E000000
(1754941836.211113) can0 0x98#0000000000000000
(1754941836.2257414) can0 0x98#0000000000000000
(1754941836.2259505) can0 0x43#0000006B0B000000
(1754941836.2262027) can0 0xa2#0000000000000000
(1754941836.226448) can0 0x290#0000000000000000
(1754941836.24077) can0 0x98#0000000000000000
(1754941836.240992) can0 0x43#0000001109000000
(1754941836.241245) can0 0xa2#0000000000000000
(1754941836.2555778) can0 0x98#0000000000000000
(1754941836.2557986) can0 0x43#000000FB06000000
(1754941836.256051) can0 0xa2#0000000000000000
(1754941836.270359) can0 0xa2#0000000000000000
(1754941836.27058) can0 0x43#0000002805000000
(1754941836.270842) can0 0x98#0000000000000000
(1754941836.2855039) can0 0xa2#0000000000000000
(1754941836.2857242) can0 0x43#0000009B03000000
(1754941836.2859783) can0 0x98#0000000000000000
(1754941836.3020947) can0 0x43#0000005302000000
(1754941836.3023214) can0 0x98#0000000000000000
(1754941836.302563) can0 0xa2#0000000000000000
(1754941836.3159237) can0 0x43#0000005301000000
(1754941836.3161469) can0 0x98#0000000000000000
(1754941836.3163984) can0 0xa2#0000000000000000
(1754941836.332189) can0 0x43#0000009000000000
(1754941836.3324072) can0 0x98#0000000000000000
(1754941836.3326573) can0 0xa2#0000000000000000
(1754941836.332909) can0 0x290#0000000000000000
(1754941836.3479557) can0 0xa2#0000000000000000
(1754941836.3481808) can0 0x43#0000001F00000000
(1754941836.3484511) can0 0x98#0000000000000000
(1754941836.3627696) can0 0xa2#0000000000000000
(1754941836.3629892) can0 0x43#0000000000000000
(1754941836.3632436) can0 0x98#0000000000000000
(1754941836.3780775) can0 0xa2#0000000000000000
(1754941836.3782885) can0 0x43#0000002800000000
(1754941836.378545) can0 0x98#0000000000000000
(1754941836.3941846) can0 0x43#000000A300000000
(1754941836.3943975) can0 0xa2#0000000000000000
(1754941836.3952522) can0 0x98#0000000000000000
(1754941836.4092364) can0 0x43#0000006001000000
(1754941836.4094718) can0 0x98#0000000000000000
(1754941836.4097104) can0 0xa2#0000000000000000
(1754941836.4248013) can0 0x98#0000000000000000
(1754941836.4250185) can0 0x43#0000007902000000
(1754941836.425265) can0 0xa2#0000000000000000
(1754941836.4396286) can0 0x43#000000C903000000
(1754941836.439849) can0 0x98#0000000000000000
(1754941836.4401004) can0 0xa2#0000000000000000
(1754941836.4403446) can0 0x290#0000000000000000
(1754941836.4546459) can0 0x98#0000000000000000
(1754941836.454857) can0 0x43#0000005F05000000
(1754941836.4551122) can0 0xa2#0000000000000000
(1754941836.4697192) can0 0xa2#0000000000000000
(1754941836.4699256) can0 0x43#0000003B07000000
(1754941836.4701936) can0 0x98#0000000000000000
(1754941836.4878263) can0 0x43#000000A709000000
(1754941836.4880383) can0 0x98#0000000000000000
(1754941836.4882898) can0 0xa2#0000000000000000
(1754941836.5017543) can0 0xa2#0000000000000000
(1754941836.50197) can0 0x98#0000000000000000
(1754941836.505422) can0 0x43#000000E70B000000
(1754941836.5156286) can0 0x98#0000000000000000
(1754941836.5158494) can0 0x43#0000008F0E000000
(1754941836.5160995) can0 0xa2#0000000000000000
(1754941836.5304394) can0 0xa2#0000000000000000
(1754941836.5306535) can0 0x43#0000007711000000
(1754941836.5309062) can0 0x98#0000000000000000
(1754941836.5453918) can0 0xa2#0000000000000000
(1754941836.5455532) can0 0x43#0000009D14000000
(1754941836.54582) can0 0x290#0000000000000000
(1754941836.5468059) can0 0x98#0000000000000000
(1754941836.5604434) can0 0x43#000000FF17000000
(1754941836.560663) can0 0x98#0000000000000000
(1754941836.5609171) can0 0xa2#0000000000000000
(1754941836.5757563) can0 0xa2#0000000000000000
(1754941836.5759728) can0 0x43#0000009C1B000000
(1754941836.576238) can0 0x98#0000000000000000
(1754941836.5916457) can0 0x43#000000721F000000
(1754941836.5918698) can0 0x98#0000000000000000
(1754941836.5921187) can0 0xa2#0000000000000000
(1754941836.6067486) can0 0xa2#0000000000000000
(1754941836.6069715) can0 0x43#000000C523000000
(1754941836.6072226) can0 0x98#0000000000000000
(1754941836.622883) can0 0xa2#0000000000000000
(1754941836.6230803) can0 0x43#0000005228000000
(1754941836.6233325) can0 0x98#0000000000000000
(1754941836.6381946) can0 0x98#0000000000000000
(1754941836.6384084) can0 0x43#000000182D000000
(1754941836.6386633) can0 0xa2#0000000000000000
(1754941836.6533675) can0 0x98#0000000000000000
(1754941836.653559) can0 0x43#000000C131000000
(1754941836.6537983) can0 0xa2#0000000000000000
(1754941836.6540456) can0 0x290#0000000000000000
(1754941836.6694727) can0 0x98#0000000000000000
(1754941836.6696956) can0 0x43#000000EB36000000
(1754941836.6699545) can0 0xa2#0000000000000000
(1754941836.6839318) can0 0x43#000000953B000000
(1754941836.6841643) can0 0x98#0000000000000000
(1754941836.6844113) can0 0xa2#0000000000000000
(1754941836.6992648) can0 0x98#0000000000000000
(1754941836.6994884) can0 0x43#0000001341000000
(1754941836.6997395) can0 0xa2#0000000000000000
(1754941836.7143714) can0 0xa2#0000000000000000
(1754941836.7145884) can0 0x43#0000005E46000000
(1754941836.7148523) can0 0x98#0000000000000000
(1754941836.7290308) can0 0xa2#0000000000000000
(1754941836.7292495) can0 0x43#000000C84B000000
(1754941836.7295089) can0 0x98#0000000000000000
(1754941836.7444456) can0 0xa2#0000000000000000
(1754941836.7446578) can0 0x43#0000005051000000
(1754941836.7449162) can0 0x98#0000000000000000
(1754941836.759083) can0 0x98#0000000000000000
(1754941836.7592974) can0 0x43#0000009056000000
(1754941836.7595406) can0 0xa2#0000000000000000
(1754941836.7597961) can0 0x290#0000000000000000
(1754941836.7743814) can0 0xa2#0000000000000000
(1754941836.774593) can0 0x43#000000AA5C000000
(1754941836.7748487) can0 0x98#0000000000000000
(1754941836.789625) can0 0x98#0000000000000000
(1754941836.7898743) can0 0x43#0000007562000000
(1754941836.7900913) can0 0xa2#0000000000000000
(1754941836.8050973) can0 0x43#0000005168000000
(1754941836.8053155) can0 0x98#0000000000000000
(1754941836.805564) can0 0xa2#0000000000000000
(1754941836.8208423) can0 0x43#000000A06E000000
(1754941836.8210745) can0 0x98#0000000000000000
(1754941836.8213117) can0 0xa2#0000000000000000
(1754941836.8368337) can0 0x98#0000000000000000
(1754941836.8370557) can0 0x43#000000F874000000
(1754941836.837299) can0 0xa2#0000000000000000
(1754941836.8528805) can0 0x98#0000000000000000
(1754941836.8530893) can0 0x43#000000577B000000
(1754941836.8533912) can0 0xa2#0000000000000000
(1754941836.8688467) can0 0x43#000000B981000000
(1754941836.8690631) can0 0x98#0000000000000000
(1754941836.8693514) can0 0xa2#0000000000000000
(1754941836.8695707) can0 0x290#0000000000000000
(1754941836.8838973) can0 0xa2#0000000000000000
(1754941836.8840523) can0 0x43#000000B387000000
(1754941836.884308) can0 0x98#0000000000000000
(1754941836.8988187) can0 0x43#000000A78D000000
(1754941836.8990252) can0 0x98#0000000000000000
(1754941836.8992772) can0 0xa2#0000000000000000
(1754941836.9143724) can0 0x98#0000000000000000
(1754941836.9145453) can0 0x43#000000F993000000
(1754941836.914802) can0 0xa2#0000000000000000
(1754941836.932512) can0 0x98#0000000000000000
(1754941836.9327247) can0 0x43#0000007599000000
(1754941836.9329696) can0 0xa2#0000000000000000
(1754941836.9442234) can0 0xa2#0000000000000000
(1754941836.9444258) can0 0x43#000000469F000000
(1754941836.9447017) can0 0x98#0000000000000000
(1754941836.9588006) can0 0xa2#0000000000000000
