Created a socket
(1754956216.6078482) can0 0xa2#0000000000000000
(1754956216.6218994) can0 0x98#0000000000000000
(1754956216.6220994) can0 0xa2#0000000000000000
(1754956216.622343) can0 0x43#0000001DA3000000
(1754956216.6369512) can0 0xa2#0000000000000000
(1754956216.637164) can0 0x43#000000CFA8000000
(1754956216.6374154) can0 0x98#0000000000000000
(1754956216.6517236) can0 0x43#00000068AE000000
(1754956216.6519291) can0 0x98#0000000000000000
(1754956216.6521845) can0 0xa2#0000000000000000
(1754956216.6666906) can0 0x43#000000E7B3000000
(1754956216.6669118) can0 0x98#0000000000000000
(1754956216.667149) can0 0xa2#0000000000000000
(1754956216.681976) can0 0x98#0000000000000000
(1754956216.6821537) can0 0x43#00000047B9000000
(1754956216.6823986) can0 0xa2#0000000000000000
(1754956216.6826518) can0 0x290#0000005500000000
(1754956216.696999) can0 0xa2#0000000000000000
(1754956216.6971962) can0 0x43#00000086BE000000
(1754956216.6974494) can0 0x98#0000000000000000
(1754956216.711887) can0 0x43#000000A1C3000000
(1754956216.7120976) can0 0x98#0000000000000000
(1754956216.7123423) can0 0xa2#0000000000000000
(1754956216.7267287) can0 0x43#00000095C8000000
(1754956216.7269464) can0 0x98#0000000000000000
(1754956216.7271924) can0 0xa2#0000000000000000
(1754956216.7421033) can0 0x43#00000060CD000000
(1754956216.7423003) can0 0xa2#0000000000000000
(1754956216.7436566) can0 0x98#0000000000000000
(1754956216.7572465) can0 0xa2#0000000000000000
(1754956216.7574556) can0 0x43#000000FDD1000000
(1754956216.7577088) can0 0x98#0000000000000000
(1754956216.7719038) can0 0xa2#0000000000000000
(1754956216.7721148) can0 0x43#0000006CD6000000
(1754956216.7723649) can0 0x98#0000000000000000
(1754956216.7868135) can0 0x43#000000A8DA000000
(1754956216.7870219) can0 0x98#0000000000000000
(1754956216.787268) can0 0xa2#0000000000000000
(1754956216.7875237) can0 0x290#0000005500000000
(1754956216.801915) can0 0x43#000000B1DE000000
(1754956216.802129) can0 0x98#0000000000000000
(1754956216.8023763) can0 0xa2#0000000000000000
(1754956216.8168705) can0 0x43#00000083E2000000
(1754956216.8170907) can0 0x98#0000000000000000
(1754956216.8173392) can0 0xa2#0000000000000000
(1754956216.8318748) can0 0x43#0000001DE6000000
(1754956216.832091) can0 0x98#0000000000000000
(1754956216.8323388) can0 0xa2#0000000000000000
(1754956216.8469331) can0 0x98#0000000000000000
(1754956216.847124) can0 0x43#0000007CE9000000
(1754956216.8473685) can0 0xa2#0000000000000000
(1754956216.8618224) can0 0xa2#0000000000000000
(1754956216.862024) can0 0x43#0000009EEC000000
(1754956216.8622732) can0 0x98#0000000000000000
(1754956216.8768137) can0 0xa2#0000000000000000
(1754956216.8770225) can0 0x43#00000082EF000000
(1754956216.8772726) can0 0x98#0000000000000000
(1754956216.8919475) can0 0xa2#0000000000000000
(1754956216.8921585) can0 0x43#00000026F2000000
(1754956216.8924086) can0 0x98#0000000000000000
(1754956216.8926635) can0 0x290#0000005500000000
(1754956216.907228) can0 0xa2#0000000000000000
(1754956216.9074383) can0 0x43#00000089F4000000
(1754956216.9076874) can0 0x98#0000000000000000
(1754956216.9218903) can0 0x43#000000A9F6000000
(1754956216.922102) can0 0xa2#0000000000000000
(1754956216.922355) can0 0x98#0000000000000000
(1754956216.9369488) can0 0xa2#0000000000000000
(1754956216.937159) can0 0x43#00000085F8000000
(1754956216.9374068) can0 0x98#0000000000000000
(1754956216.9521213) can0 0xa2#0000000000000000
(1754956216.9523501) can0 0x43#0000001BFA000000
(1754956216.952603) can0 0x98#0000000000000000
(1754956216.9668775) can0 0xa2#0000000000000000
(1754956216.967082) can0 0x43#0000006CFB000000
(1754956216.9673333) can0 0x98#0000000000000000
(1754956216.9818974) can0 0x98#0000000000000000
(1754956216.9821014) can0 0x43#00000076FC000000
(1754956216.982348) can0 0xa2#0000000000000000
(1754956216.9967828) can0 0x43#00000038FD000000
(1754956216.9969985) can0 0x98#0000000000000000
(1754956216.9972467) can0 0xa2#0000000000000000
(1754956216.9975033) can0 0x290#0000005500000000
(1754956217.0118847) can0 0x98#0000000000000000
(1754956217.012094) can0 0x43#000000B3FD000000
(1754956217.01234) can0 0xa2#0000000000000000
(1754956217.026865) can0 0x43#000000E6FD000000
(1754956217.0270743) can0 0x98#0000000000000000
(1754956217.0273218) can0 0xa2#0000000000000000
(1754956217.0418053) can0 0x98#0000000000000000
(1754956217.0420105) can0 0x43#000000D1FD000000
(1754956217.0422666) can0 0xa2#0000000000000000
(1754956217.0568044) can0 0x98#0000000000000000
(1754956217.0570161) can0 0x43#00000073FD000000
(1754956217.057266) can0 0xa2#0000000000000000
(1754956217.0718672) can0 0x43#000000CEFC000000
(1754956217.0720851) can0 0x98#0000000000000000
(1754956217.0723336) can0 0xa2#0000000000000000
(1754956217.0868826) can0 0x98#0000000000000000
(1754956217.087092) can0 0x43#000000E1FB000000
(1754956217.0873392) can0 0xa2#0000000000000000
(1754956217.1016984) can0 0x43#000000ADFA000000
(1754956217.1019108) can0 0x98#0000000000000000
(1754956217.1021566) can0 0xa2#0000000000000000
(1754956217.1024098) can0 0x290#0000005500000000
(1754956217.1167128) can0 0xa2#0000000000000000
(1754956217.1169176) can0 0x43#00000033F9000000
(1754956217.1171842) can0 0x98#0000000000000000
(1754956217.1317003) can0 0xa2#0000000000000000
(1754956217.1319098) can0 0x43#00000073F7000000
(1754956217.132164) can0 0x98#0000000000000000
(1754956217.147082) can0 0x98#0000000000000000
(1754956217.147299) can0 0xa2#0000000000000000
(1754956217.1481006) can0 0x43#0000006FF5000000
(1754956217.1617727) can0 0x43#00000027F3000000
(1754956217.161986) can0 0x98#0000000000000000
(1754956217.162223) can0 0xa2#0000000000000000
(1754956217.1768668) can0 0xa2#0000000000000000
(1754956217.1770816) can0 0x43#0000009DF0000000
(1754956217.1773307) can0 0x98#0000000000000000
(1754956217.1918445) can0 0x43#000000D3ED000000
(1754956217.1920605) can0 0x98#0000000000000000
(1754956217.1923056) can0 0xa2#0000000000000000
(1754956217.2068481) can0 0x43#000000CAEA000000
(1754956217.2070584) can0 0x98#0000000000000000
(1754956217.2073107) can0 0xa2#0000000000000000
(1754956217.2075655) can0 0x290#0000005500000000
(1754956217.221842) can0 0xa2#0000000000000000
(1754956217.2220523) can0 0x43#00000083E7000000
(1754956217.2223015) can0 0x98#0000000000000000
(1754956217.2368345) can0 0xa2#0000000000000000
(1754956217.2370422) can0 0x43#00000001E4000000
(1754956217.2372758) can0 0x98#0000000000000000
(1754956217.2547047) can0 0xa2#0000000000000000
(1754956217.254914) can0 0x43#00000004E0000000
(1754956217.2551634) can0 0x98#0000000000000000
(1754956217.2679472) can0 0x43#0000000EDC000000
(1754956217.2681582) can0 0xa2#0000000000000000
(1754956217.2693062) can0 0x98#0000000000000000
(1754956217.2829356) can0 0x43#0000002BD8000000
(1754956217.2831533) can0 0x98#0000000000000000
(1754956217.2834005) can0 0xa2#0000000000000000
(1754956217.2981722) can0 0x43#00000085D3000000
(1754956217.2983787) can0 0xa2#0000000000000000
(1754956217.298628) can0 0x98#0000000000000000
(1754956217.3142815) can0 0x43#000000A8CE000000
(1754956217.3144999) can0 0x98#0000000000000000
(1754956217.3147433) can0 0xa2#0000000000000000
(1754956217.3149917) can0 0x290#0000005500000000
(1754956217.3302295) can0 0x43#00000044C9000000
(1754956217.33045) can0 0x98#0000000000000000
(1754956217.3307087) can0 0xa2#0000000000000000
(1754956217.344593) can0 0x98#0000000000000000
(1754956217.344802) can0 0x43#000000ABC4000000
(1754956217.3450596) can0 0xa2#0000000000000000
(1754956217.3609414) can0 0x98#0000000000000000
(1754956217.3611474) can0 0x43#00000040BF000000
(1754956217.3613925) can0 0xa2#0000000000000000
(1754956217.3756647) can0 0xa2#0000000000000000
(1754956217.3758748) can0 0x43#00000060BA000000
(1754956217.3761246) can0 0x98#0000000000000000
(1754956217.3911827) can0 0xa2#0000000000000000
(1754956217.391395) can0 0x43#000000AAB4000000
(1754956217.3916738) can0 0x98#0000000000000000
(1754956217.4055054) can0 0x43#0000008EAF000000
(1754956217.4057276) can0 0x98#0000000000000000
(1754956217.4059722) can0 0xa2#0000000000000000
(1754956217.4208295) can0 0xa2#0000000000000000
(1754956217.4210355) can0 0x43#00000099A9000000
(1754956217.4212847) can0 0x98#0000000000000000
(1754956217.4215674) can0 0x290#0000005500000000
(1754956217.435797) can0 0x98#0000000000000000
(1754956217.4360104) can0 0x43#000000EBA3000000
(1754956217.4362571) can0 0xa2#0000000000000000
(1754956217.4511387) can0 0x98#0000000000000000
(1754956217.4513454) can0 0x43#000000289E000000
(1754956217.4515946) can0 0xa2#0000000000000000
(1754956217.4667795) can0 0xa2#0000000000000000
(1754956217.466991) can0 0x43#000000EF97000000
(1754956217.467243) can0 0x98#0000000000000000
(1754956217.4824042) can0 0xa2#0000000000000000
(1754956217.482614) can0 0x43#0000000B92000000
(1754956217.4828663) can0 0x98#0000000000000000
(1754956217.497744) can0 0xa2#0000000000000000
(1754956217.4979575) can0 0x43#0000001C8C000000
(1754956217.498209) can0 0x98#0000000000000000
(1754956217.5133076) can0 0x98#0000000000000000
(1754956217.5135527) can0 0x43#000000C085000000
(1754956217.5137796) can0 0xa2#0000000000000000
(1754956217.529262) can0 0x43#000000C57F000000
(1754956217.5294728) can0 0xa2#0000000000000000
(1754956217.5297184) can0 0x290#0000005500000000
(1754956217.5315168) can0 0x98#0000000000000000
(1754956217.5437768) can0 0xa2#0000000000000000
(1754956217.5439844) can0 0x43#000000CA79000000
(1754956217.5442374) can0 0x98#0000000000000000
(1754956217.559338) can0 0x43#0000006C73000000
(1754956217.5595613) can0 0x98#0000000000000000
(1754956217.5598052) can0 0xa2#0000000000000000
(1754956217.5753474) can0 0xa2#0000000000000000
(1754956217.5755544) can0 0x43#000000B16C000000
(1754956217.5758057) can0 0x98#0000000000000000
(1754956217.5898283) can0 0x43#0000002F67000000
(1754956217.5900474) can0 0x98#0000000000000000
(1754956217.5902925) can0 0xa2#0000000000000000
(1754956217.6046479) can0 0x98#0000000000000000
(1754956217.604856) can0 0x43#000000B961000000
(1754956217.6050997) can0 0xa2#0000000000000000
(1754956217.621418) can0 0x43#0000008E5B000000
(1754956217.6216333) can0 0x98#0000000000000000
(1754956217.6218827) can0 0xa2#0000000000000000
(1754956217.634944) can0 0x98#0000000000000000
(1754956217.6352935) can0 0x43#000000D955000000
(1754956217.6360822) can0 0xa2#0000000000000000
(1754956217.6363199) can0 0x290#0000005500000000
(1754956217.6498013) can0 0x98#0000000000000000
(1754956217.6500094) can0 0x43#0000003D50000000
(1754956217.650254) can0 0xa2#0000000000000000
(1754956217.6654158) can0 0x98#0000000000000000
(1754956217.66562) can0 0x43#000000BA4A000000
(1754956217.6658692) can0 0xa2#0000000000000000
(1754956217.6801217) can0 0x98#0000000000000000
(1754956217.6803262) can0 0x43#0000005645000000
(1754956217.6805723) can0 0xa2#0000000000000000
(1754956217.6952589) can0 0xa2#0000000000000000
(1754956217.6954687) can0 0x43#0000001240000000
(1754956217.695718) can0 0x98#0000000000000000
(1754956217.7107854) can0 0x43#000000F23A000000
(1754956217.710997) can0 0x98#0000000000000000
(1754956217.7112446) can0 0xa2#0000000000000000
(1754956217.7260528) can0 0x43#000000A535000000
(1754956217.7262566) can0 0xa2#0000000000000000
(1754956217.726503) can0 0x98#0000000000000000
(1754956217.7416763) can0 0xa2#0000000000000000
(1754956217.7418876) can0 0x43#000000D830000000
(1754956217.7421365) can0 0x98#0000000000000000
(1754956217.7423873) can0 0x290#0000005500000000
(1754956217.7567575) can0 0x43#000000EA2B000000
(1754956217.7569723) can0 0x98#0000000000000000
(1754956217.757222) can0 0xa2#0000000000000000
(1754956217.7717478) can0 0xa2#0000000000000000
(1754956217.771956) can0 0x43#0000007B27000000
(1754956217.7722044) can0 0x98#0000000000000000
(1754956217.7868516) can0 0x98#0000000000000000
(1754956217.7870665) can0 0x43#0000003F23000000
(1754956217.7873123) can0 0xa2#0000000000000000
(1754956217.801737) can0 0x43#000000361F000000
(1754956217.8019547) can0 0x98#0000000000000000
(1754956217.8022015) can0 0xa2#0000000000000000
(1754956217.8166518) can0 0x98#0000000000000000
(1754956217.8168635) can0 0x43#000000641B000000
(1754956217.8171103) can0 0xa2#0000000000000000
(1754956217.8319643) can0 0x98#0000000000000000
(1754956217.8321757) can0 0x43#000000CA17000000
(1754956217.8324177) can0 0xa2#0000000000000000
(1754956217.846941) can0 0xa2#0000000000000000
(1754956217.8471563) can0 0x98#0000000000000000
(1754956217.8474028) can0 0x43#0000006B14000000
(1754956217.8476508) can0 0x290#0000005500000000
(1754956217.8624973) can0 0x98#0000000000000000
(1754956217.8627057) can0 0x43#0000004911000000
(1754956217.8629515) can0 0xa2#0000000000000000
(1754956217.8778737) can0 0x98#0000000000000000
(1754956217.8780818) can0 0x43#000000360E000000
(1754956217.8783193) can0 0xa2#0000000000000000
(1754956217.8943024) can0 0xa2#0000000000000000
(1754956217.894517) can0 0x43#000000410B000000
(1754956217.8947704) can0 0x98#0000000000000000
(1754956217.908888) can0 0xa2#0000000000000000
(1754956217.9091094) can0 0x43#0000001209000000
(1754956217.9093595) can0 0x98#0000000000000000
(1754956217.923858) can0 0xa2#0000000000000000
(1754956217.9240584) can0 0x43#000000FB06000000
(1754956217.924308) can0 0x98#0000000000000000
(1754956217.939065) can0 0x43#0000002805000000
(1754956217.9393234) can0 0x98#0000000000000000
(1754956217.939491) can0 0xa2#0000000000000000
(1754956217.9551625) can0 0xa2#0000000000000000
(1754956217.955365) can0 0x43#0000008303000000
(1754956217.9556108) can0 0x98#0000000000000000
(1754956217.9558623) can0 0x290#0000005500000000
(1754956217.970342) can0 0x98#0000000000000000
(1754956217.970529) can0 0x43#0000004002000000
(1754956217.970779) can0 0xa2#0000000000000000
(1754956217.984934) can0 0x98#0000000000000000
(1754956217.9851267) can0 0x43#0000004401000000
(1754956217.9853568) can0 0xa2#0000000000000000
(1754956218.0004156) can0 0x43#0000009000000000
(1754956218.0006115) can0 0x98#0000000000000000
(1754956218.0008638) can0 0xa2#0000000000000000
(1754956218.016094) can0 0x98#0000000000000000
(1754956218.016301) can0 0x43#0000001F00000000
(1754956218.0165472) can0 0xa2#0000000000000000
(1754956218.032083) can0 0x98#0000000000000000
(1754956218.0322397) can0 0x43#0000000000000000
(1754956218.032481) can0 0xa2#0000000000000000
(1754956218.0496473) can0 0xa2#0000000000000000
(1754956218.049792) can0 0x43#0000003300000000
(1754956218.0500395) can0 0x98#0000000000000000
(1754956218.063002) can0 0x43#000000A300000000
(1754956218.0632265) can0 0x98#0000000000000000
(1754956218.0634766) can0 0xa2#0000000000000000
(1754956218.0637105) can0 0x290#0000005500000000
(1754956218.0767949) can0 0x43#0000006001000000
(1754956218.076958) can0 0x98#0000000000000000
(1754956218.0772107) can0 0xa2#0000000000000000
(1754956218.0919433) can0 0x43#0000006502000000
(1754956218.0921495) can0 0x98#0000000000000000
(1754956218.0923884) can0 0xa2#0000000000000000
(1754956218.1071758) can0 0x43#000000B003000000
(1754956218.1073992) can0 0x98#0000000000000000
(1754956218.107635) can0 0xa2#0000000000000000
(1754956218.1224074) can0 0xa2#0000000000000000
(1754956218.1226153) can0 0x98#0000000000000000
(1754956218.1232448) can0 0x43#0000004205000000
(1754956218.137366) can0 0x98#0000000000000000
(1754956218.1376014) can0 0x43#0000001907000000
(1754956218.1378214) can0 0xa2#0000000000000000
(1754956218.1521344) can0 0xa2#0000000000000000
(1754956218.152323) can0 0x43#0000003409000000
(1754956218.1525755) can0 0x98#0000000000000000
(1754956218.1678667) can0 0x43#000000BC0B000000
(1754956218.1680846) can0 0x98#0000000000000000
(1754956218.1683295) can0 0xa2#0000000000000000
(1754956218.1685722) can0 0x290#0000005500000000
(1754956218.1830516) can0 0x98#0000000000000000
(1754956218.1832411) can0 0x43#000000600E000000
(1754956218.1834803) can0 0xa2#0000000000000000
(1754956218.1978428) can0 0x43#0000004311000000
(1754956218.1980355) can0 0x98#0000000000000000
(1754956218.1982946) can0 0xa2#0000000000000000
(1754956218.2128644) can0 0x43#0000006514000000
(1754956218.213047) can0 0x98#0000000000000000
(1754956218.2133098) can0 0xa2#0000000000000000
(1754956218.2281668) can0 0xa2#0000000000000000
(1754956218.2283368) can0 0x43#000000C417000000
(1754956218.2285943) can0 0x98#0000000000000000
(1754956218.2463253) can0 0x98#0000000000000000
(1754956218.2465358) can0 0x43#0000005D1B000000
(1754956218.2467794) can0 0xa2#0000000000000000
(1754956218.2582433) can0 0xa2#0000000000000000
(1754956218.2584555) can0 0x43#0000002F1F000000
(1754956218.2587013) can0 0x98#0000000000000000
(1754956218.2739747) can0 0xa2#0000000000000000
(1754956218.2741685) can0 0x98#0000000000000000
(1754956218.274428) can0 0x290#0000005500000000
(1754956218.2759638) can0 0x43#0000003723000000
(1754956218.289016) can0 0x43#000000BD27000000
(1754956218.2892156) can0 0xa2#0000000000000000
(1754956218.2894595) can0 0x98#0000000000000000
(1754956218.305472) can0 0xa2#0000000000000000
(1754956218.305676) can0 0x43#0000002F2C000000
(1754956218.3059156) can0 0x98#0000000000000000
(1754956218.3196697) can0 0xa2#0000000000000000
(1754956218.3198552) can0 0x43#0000002031000000
(1754956218.3201222) can0 0x98#0000000000000000
(1754956218.3374462) can0 0x98#0000000000000000
(1754956218.3376377) can0 0x43#0000004336000000
(1754956218.3378906) can0 0xa2#0000000000000000
(1754956218.3499632) can0 0xa2#0000000000000000
(1754956218.3501666) can0 0x43#000000E93A000000
(1754956218.3504124) can0 0x98#0000000000000000
(1754956218.364808) can0 0x98#0000000000000000
(1754956218.3650115) can0 0x43#0000000840000000
